fileID|docID|sentID|sentence
-1|20161102142415|535|2359|靠妈的我马上就走出来了头也不回~~~~~垃圾2级经销商
-1|20161102142415|536|2360|删除原因:主帖中包含操他妈过滤词!我直行，他左转弯
-1|20161102142415|536|2361|把35撞了一个圈，肇事车连停都没停就跑了，当时没有记住车号
-1|20161102142415|536|2362|后来找了个车开始找那个肇事车肇事车水箱爆了，按着水印找，找了一个半小时
-1|20161102142415|536|2363|后来把肇事车在一个胡同里找到了
-1|20161102142415|536|2364|操他妈的
-1|20161102142415|536|2365|找交警队直接把他那车拖走
-1|20161102142415|536|2366|?肇事者肯定是他妈?酒驾?
-1|20161102142415|536|2367|?大家看看?4S店要多少钱大概
-1|20161102142415|537|2368|近十年A照，从面包到本田越野，原来开的是百家车，现在自已车，无比爱惜，没想到一万四千五百公里的车他会坏，4S检测是离合器问题，叫我先开车着等初八上班再去，说不影响行车，大过年还不敢跑远，无图无真相待我修车时把图片传上来，
-1|20161102142415|538|2369|?????如题，我的车才跑了800km，前天下午发现倒车停车的时候有异响，在外面跑了一圈回来的时候很明显，尤其是进小区刷卡和在地下车库停车的时候，很明显是金属声音，像是金属抖动是的撞击声，好像是从后轮悬挂减震处传来的
-1|20161102142415|538|2370|?????速度跑起来了就没有，车子停了一会儿再启动也没有，就是跑了一圈之后，再停车的时候响的厉害……?????有没有遇到这种问题的同学啊……春节4S店又没人，擦，烦死了……
-1|20161102142415|539|2371|本人大众cc，最近媳妇驾照刚下来，准备给媳妇买台车
-1|20161102142415|539|2372|问了下媳妇，她喜欢SUV，要带全景天窗、一键启动，她开车我还不放心，还得有倒车影像
-1|20161102142415|539|2373|也只有IX35和途观了，媳妇还是个外观党，就看中小三了
-1|20161102142415|539|2374|2.0四驱的需要加装倒车影像，2.4四驱的贵了3W
-1|20161102142415|539|2375|请教各位大神，哪款性价比比较高
-1|20161102142415|540|2376|大家好，我在深圳公明，不知道有没有哪位仁兄买了V3的呢，交流一下心德，准备入手啊，但深圳好像没有现车哦，不知道要等多久
-1|20161102142415|540|2377|扣扣1075817964，第一次发贴，不周之处请谅解哦
-1|20161102142415|541|2378|?????我二月四号从武汉江夏到广西全州全程高速平均120KM/小时油耗显示11.7，昨天回咸宁时尽然超过了12L,高速上怎么也这么高的油耗啊
-1|20161102142415|541|2379|不是说智跑比较省油吗
-1|20161102142415|541|2380|而且油门也不好?踩，比较费劲，轻一点没反应，重一点转速又很高，轰鸣声很大
-1|20161102142415|541|2381|不知各位的车子车况如何啊
-1|20161102142415|541|2382|我的才开4500公里啊
-1|20161102142415|541|2383|?????一面路650公里，用时6：30小时（武汉江夏到广西全州）?????不会是我的车有问题吧
-1|20161102142415|541|2384|我是2012.12.9日提的展厅里的样车，因为不想等，销售说样车是一样的，铭牌日期2012.11月出厂，在高速上跑油耗确实很高啊，平常大概10个左右，不是说高速上省油些吗
-1|20161102142415|541|2385|怎么反而更高呢
-1|20161102142415|541|2386|?????车上3个人，后备箱满载
-1|20161102142415|542|2387|我的油耗怎么那么高，平均值大约在7.5-8.0的样子，跑高速怎么也这么费油啊
-1|20161102142415|542|2388|不过时速80左右时是5个多油
-1|20161102142415|542|2389|大家都是啥情况
-1|20161102142415|542|2390|还有，用乙醇汽油比无铅汽油费的多吗
-1|20161102142415|543|2391|刚买Q3的帅哥美女，你们怎么回答那些问你们怎么不花多点钱买Q5的人
-1|20161102142415|544|2392|我是济宁的，不知坛里有济宁的车友吗
-1|20161102142415|544|2393|订车注意什么啊》现在济宁这边没现车，先定下来
-1|20161102142415|545|2394|陪老婆回娘家，老婆的堂哥是个驾龄十几年的老司机，借我的小7开了50多公里，觉得很满意，问我什么时候换车，把小7转让给他
-1|20161102142415|545|2395|哈哈，我说过几年吧，我这还是新车呢，光改装费都花了8000多块钱，哪舍得现在转手
-1|20161102142415|546|2396|请教大家，智跑2.0GLDAT就在近期提的车导航怎么也是老版的
-1|20161102142415|546|2397|大家有这样的事吗
-1|20161102142415|547|2398|请问首保用什么牌子的机油发动机的声音不会变大
-1|20161102142415|548|2399|刚初步问了深圳cc的情况，全系优惠1万多
-1|20161102142415|548|2400|本人想提2
-1|20161102142415|548|2401|0t豪华或者至尊，两个相差2万多，看了下就差在音响和导航上了，音响本人要求不高可以忽略，导航能值2万
-1|20161102142415|548|2402|原厂导航据说都是不行的
-1|20161102142415|548|2403|在淘宝上看了下加装个导航也就2,3千
-1|20161102142415|548|2404|跪求各位前辈真相，我也不是差那2万，但是如果导航后面装的不错的话能省也就省了小弟准备年后就提车，各位大虾给点宝贵意见
-1|20161102142415|548|2405|多谢多谢
-1|20161102142415|549|2406|亲?们我的小风?怎么车底那个地方总是湿湿的，郁闷?ssss店的维修师傅说没事，当本人新手啥都不懂，请问这个问题大家是不是都有，或者问题严重吗
-1|20161102142415|550|2407|RT，瑞纳大灯真心不给力，这车出厂时配的大灯的具体参数
-1|20161102142415|550|2408|例如功率
-1|20161102142415|550|2409|色温?等等，我想有很多人都不知道吧
-1|20161102142415|550|2410|另外小弟觉得改氙气大灯还要加透镜，太麻烦，近来看到一款欧思朗的夜行者2代卤素灯，不知道效果咋样啊，用过的朋友给点建议呀
-1|20161102142415|551|2411|你们的有过吗
-1|20161102142415|552|2412|昨晚小区放了好多烟花，漂亮极了，新年开心快乐哦
-1|20161102142415|553|2413|?明天去SSSS保养，问下大家啊，三保都需要换什么，12500公里了
-1|20161102142415|553|2414|（机油，机滤不用说，这是必须的）至于什么清洗发动机之类的都不怎么明白，所以在这里问问大家，免得明天去挨忽悠
-1|20161102142415|553|2415|2保的时候就给我算到700多，当时就迷糊了，这车2保就700多，那以后还了得了啊，看了有看，划了不少，最后花了400多一点
-1|20161102142415|553|2416|SSSS人员貌似很不耐烦，在这里小小的鄙视一下
-1|20161102142415|553|2417|所以问问大家，最好是把清单、价格列出来
-1|20161102142415|553|2418|谢谢啦
-1|20161102142415|553|2419|最后祝大家新年快乐
-1|20161102142415|553|2420|（年拜的稍微晚了点，哈哈）
-1|20161102142415|554|2421|朋友的伙伴（应是低配）二年不到，2.8W公里，无任何问题，加装了遥控锁，五W以下，可要不
-1|20161102142415|554|2422|当然只是意思些少一点
-1|20161102142415|554|2423|别人可能不卖
-1|20161102142415|554|2424|没帮他细看，应是2010款的伙伴
-1|20161102142415|555|2425|有可能是机油质量问题吗
-1|20161102142415|556|2426|上首页封推了，就说自己怎么突然醒了...谢谢版主和诸位看官厚爱，第一次上封面啊
-1|20161102142415|556|2427|真是受宠若惊
-1|20161102142415|556|2428|给大家拜年了
-1|20161102142415|556|2429|祝各位新春大吉，蛇年行大运
-1|20161102142415|556|2430|～情人节快乐
-1|20161102142415|556|2431|引文...小三是1月29日提的，说起来提车也是比较折腾的
-1|20161102142415|556|2432|从我的需求来讲，本只想买辆20几万的偏传统的城市SUV，所以开始了选车之旅...途观，率先排除，12年看过车，销售服务态度差，不接受预订，加价的劣迹，让我不喜欢上海大众，另外基于大众套娃战略，内饰基本和GTI一致....个人认为细节上不如GTI...北汽GLK系列不是没考虑过，做工精致，动力也很棒，而且应该是优惠的，之前在青海追过一辆GLK300，325降档到3档，转速快到红线才勉勉强强超过，印象深刻
-1|20161102142415|556|2433|但主要是考虑在外面总觉得奔驰都是年龄偏大人开的（得罪得罪），再加上传说已久的昂贵保养费用让人望而却步，身边一位阿姨才购置一部也是原因吧
-1|20161102142415|556|2434|XC60也是部不错的车，可惜同等价位只能上T5款的，这款没有配置4驱
-1|20161102142415|556|2435|广汽三菱劲炫，做工一般，但性价比还不错，因为是新上市的小车，4S店里只让在场地里试驾了下，无优惠，5年内砸车保修，但综合考虑了下还是放弃了
-1|20161102142415|556|2436|其他日系，rav4要换代了，奇骏外形不是很喜欢，CRV烂马路，再加上政治风云变幻往往最终受害都是我们老百姓，还是放弃日系挑选
-1|20161102142415|556|2437|长福的翼虎，说实话抱了很高期望，但是到4s店看了顶配的翼虎，也许是期望越高失望越大吧，顶配竟然只有浅色内饰，而且展车4s店也没怎么好好收拾，浅色内饰不耐脏的特点展露无遗
-1|20161102142415|556|2438|实车除了发动机和数据我很喜欢外，做工确实一般
-1|20161102142415|556|2439|做过欧厂生产的福克斯，对比下真心觉得长安和福特有仇，难道就不能做工再仔细认真点吗，毕竟加税也快30w了啊
-1|20161102142415|556|2440|并且并且，销售一直忽悠我让我订车，但销售政策说还没出来，现在想想，提车肯定是要加钱的
-1|20161102142415|556|2441|看到最近各地新闻都是普遍要加2w，长福对于加价的表态仅仅是要保护销售商的利益，我不理解作为厂家不保护最终消费者的利益，是否太不珍惜自己的品牌了，说真的，这不值得
-1|20161102142415|556|2442|就像我认识的朋友加5w买宝马X3，实在不理解这个浮躁的时代什么都这么急切抢夺的心态，车只是个工具，只是件消费品而已，为什么不能像成熟汽车市场一样，大家老老实实排队订车呢，非要一如既往的喜欢加塞插队呢
-1|20161102142415|556|2443|话说多了...另外，论坛里最不喜欢各种喷，实话说了几句翼虎的缺点，马上就有人喷是车黑，这点我实在不明白，大家都是花钱买车，何必到处乱展示素质的
-1|20161102142415|556|2444|综合放弃
-1|20161102142415|556|2445|（以上为个人意见，不代表任何官方言论，不喜勿喷，谢谢
-1|20161102142415|556|2446|）福特锐界，外形霸道，空间大，做工同价位比起来也比较好，发动机也是245匹马力那款，可惜2.0t那款没有四驱，店里没现车，订车要加2w装潢，pass...起亚智跑，样子不错，刚出来时候去4s店看车，销售竟然张开要加价2w提车，直接导致以后再没考虑过这种贪心4S店你觉得他会在车辆最挣钱的保养维修上做到真诚和耐心服务吗
-1|20161102142415|556|2447|直接否决
-1|20161102142415|556|2448|北汽现代新胜达，外观很好，做工一般...动力纸面数据很好，实测也不错，空间也大，30万顶配该有的都有了，这个价位中型SUV竞争优势明显，大啊，国人都喜欢大啊..........但是....没有现车而且要加装潢或价钱...有耐性的同学可以等优惠，年中肯定很多...起亚索兰托也是要加2w装潢的，而且只有展车可提，动力有点弱，否决
-1|20161102142415|556|2449|JEEP指南者和自由客，个人比较喜欢自由客的外形，做工可以接受，但优惠不多，但家人不喜欢其粗旷的套路，加上个人不喜欢CVT变速箱（听说换代要换变速箱，欣慰啊）只能作罢...13款牧马人外形很喜欢，越野能力强，最喜欢短轴距版的，但是后排空间有点紧凑了，应适合家里2或3辆车的人，加上自己不是越野发烧友，平时也就是城里开开，排量大了点，再看看JEEP国外的售价...肉痛啊...万万税，作罢...小三买的很偶然，虽然是目前奥迪SUV家族里最小的SUV，就动力来讲，EA8882.0T涡轮增压发动机，它的最大功率为155kW（211马力）/5000-6000rpm，扭矩为300N·m/1800-4900rpm，匹配7速Stronic双离合变速箱，百公里加速与国产GTI相差无几，所以动力城里足够用了
-1|20161102142415|556|2450|与主要竞争对手X1比起来，首先小三是SUV，X1是SAV，这也决定了X1高功率版的在加速和操控上占优，而走烂路能力诚不如小三（这句话经后面的网友提醒确实偏武断了，实际上从官方资料上看宝马的X1的Xdrive配置应该是强于Q3的，但是从自己的实际试驾上看，两者很接近，个人偏好Q3的驾驶感觉）的操控很灵活，平台与新A3一致，虽然因为重心问题不如GTI驾驶起来的那种扎实的感觉，但公路驾驶还是非常稳定的，做工很满意，确实很精致
-1|20161102142415|556|2451|坐了下试驾车，试驾员为了展示其优越的性能，开得各种二，直接快整吐了，不过越是感受到了小三在动力操控和安全上还是非常均衡的
-1|20161102142415|556|2452|其他方面，若是上Q5，喜欢的就是舒适版了，优惠完45w，木有现车，但考虑到马上还要换代了
-1|20161102142415|556|2453|小三是新款，街上也比较罕见，后排就我而言够用，平时没多少人，想要后排空间的就干脆上公交...呵呵
-1|20161102142415|556|2454|其实最关键的是，因为马上国产版的马上上市了，现在是有很多的优惠空间的，多走了几家4S店，比较了下优惠幅度，找了家优惠给力的4S店就提车了
-1|20161102142415|556|2455|总之，个人还是觉得，大家多点耐心，多挑细选，不论是什么系的，什么品牌，只要是适合自己的，那就是好车
-1|20161102142415|556|2456|你们说对吗
-1|20161102142415|556|2457|序幕外观篇跃跃欲试运动版与越野版的主要区别近距离右侧位换视角丰满的侧后再一张左后竟然有人问我，这么小车竟然是4.0排量的...看来奥迪G值新标还是没有普及人心啊，当然也满足了一些虚荣感Q3，身份证深入国人心灵的4个圈双出尾排又一运动版与越野版的外观区别腰线....再来一张臀部图，个人很喜欢这样的造型，也许是因为Q5烂马路吧，特立独行很好
-1|20161102142415|556|2458|犀利的眼神大眼炯炯多角度Quattro标志，奥迪引以为傲的全时四驱技术，虽然Q3搭载的是类似途观的四驱技术，但只要不是发烧越野，足以够用奥迪玩灯玩的出神入化，跟小三比，Q5的灯已经少了点什么了，等即将来到的改款吧走点烂路检验下四驱精致的耳朵S-line标志代表着运动版具有的S-line运动套件灯光篇灯光不明显，改天找个合适的场所再拍了机舱图横置发动机，大致与途观一致，揣测途观的K&N进气可以在Q3上使用扎实的隔音棉内饰篇，内饰各位车主已经发了太多，在此我就不赘述了，待行驶多些时间后再详细作业了最后，老规矩，上钥匙求认证
-1|20161102142415|556|2459|求版主精
-1|20161102142415|556|2460|十分感谢
-1|20161102142415|556|2461|感谢各位收看，并耐心的听完我的絮叨...待续...续，找了个室内场地更新下很喜欢的小三的灯光，简单拍了几张内部仪表盘中控杯架氛围灯...似乎被杂物遮住了部分,外部右大灯简单线条勾勒出小三的鲜明性格，奥迪做灯确实有一套当车尾门打开时，这个小灯充当示宽灯的角色，作为警示绚丽的尾灯，都是很简单的线条，却如此吸引眼球结束...???????
-1|20161102142415|557|2462|????各位友友，?过年好啊~????????请教大家个问题??????买了一套坐垫??年三十?换上了，，?其他都还好??就是装后排的时候???靠背的很顺利就装上了?，但是屁股底下的坐垫?要把?原车坐垫抬起来才能把下面的?松紧扣?扣上，?后排的坐垫?怎么能抬起来啊??我捣鼓了半天也不行，感觉像是扣死的???不知道怎么闹起来，使用说明书上也没有
-1|20161102142415|557|2463|不知哪位高手知道??能指点一下哈???，??小弟的是?718?舒适，??谢谢了···
-1|20161102142415|558|2464|我曰
-1|20161102142415|559|2465|??买车经历跟大多数人一样，这里省略1万字，这个价位想买A4L配置不高，毕竟是个4个圈，上班族不适合，买2.0TCC的钱够买辆A4L的，心里不是很爽，所以没买2.0T，迈腾年轻人开着有点老，新帕萨特底盘不喜欢，不纯正
-1|20161102142415|559|2466|SUV：这个价位动力都一般就放弃了，途观加强制精品1万
-1|20161102142415|559|2467|?????因为置换，在店里先置有了指标才能上牌，提车当天SB销售当场加一千，不给钱车不卖，别的地方没车，我真想抽丫的，看着CC向我招手，老爸直接给她钱了
-1|20161102142415|559|2468|????车是2012年12月28日提的
-1|20161102142415|559|2469|生产日期:2012年12月13日生产的
-1|20161102142415|559|2470|????提车公里是：61KM，车是从丰台调过来的，出场20KM，+丰台到4S店差不多这个公里数
-1|20161102142415|559|2471|车不是纸糊的所以没大事，对这个没要求
-1|20161102142415|559|2472|????照片拍摄场地是汽车之家跟其他媒体经常做视频和测试的地方
-1|20161102142415|559|2473|北京顺义花博会停车场，离家不远，经常看他们虐各种车，哈哈，其实车不怕开
-1|20161102142415|559|2474|???CC到我手里已经开了一个月了行驶2300公里，应该有点发言的权利了，只能说说皮毛，仅供参考，哈哈
-1|20161102142415|559|2475|风燥确实有点大，不过咱有丹拿呢，所以噪音不叫事，油耗没有想象中的的低，因为我短途比较多，很少上高速，RNS315除了导航其他的都很棒，就是页面有点不上档次，油门踏板很重，昨天开了老迈腾他的居然很轻，经常开奥迪，奥迪的也很重，异响我到没觉得可能不太关心这些，因为家里都是德国车，都是大众集团的，所以可能习惯了，车这东西买了就喜欢一切，他就是个自行车，代步工具，所以我看的很开，心态的原因吧，现在我每天都在幻想我后倒车雷达的漆都掉了会好看吗
-1|20161102142415|559|2476|一个月的车开始有掉漆的迹象了
-1|20161102142415|559|2477|至于DSG7速，没什么说的，目前为止挺不错的，拨片很好用，每次超车直接将两个档位，瞬间高转速对于新车没什么大事，个人观点，堵车的时候就控制在2档很少上3档，油门别太狠，心情不好的时候管他几档呢，坏了直接4S店直接索赔，我看了我买车的那个店门口不大，CC横在门口他们里的车进不去出不来，所以怕什么，该怎么开就怎么开，至于G17没加过，也不打算加，我去的加油站感觉不错，油品还可以，平时驾驶也很猛
-1|20161102142415|559|2478|????我要在这里谢谢其他的车友给我不厌其烦的很认真的回答各种白痴问题，有时候自己想想那些问题都可笑，谢谢你们，潜水有阵子了，发一篇迟来的作业，看照片吧，水果手机照的，凑合看吧这个角度很漂亮犀利避震微微的有点高这可是真货性感的屁股，哈哈貌似两边缝隙不一样好多辆CC都这样，验车的时候看的够用了不打算换轮毂了，轮胎以后换米其林或普利司通新车的时候没油了在4S店仪表台我的怎么没有小数字1跟2，只有长时间跟自启动后汉字，求解答实用用惯了超车很好用，小拨片丹拿，不错DSG换挡够快新帕萨特副驾驶还有这么一个呢，一汽你怎么不给CC副驾驶安装一个喜欢，感官上增加车门重量，其实都一样油门踏板微重前排空间后排对于我这样身高一般的人够用了真的不小安全，一直没用过，哈哈1.8T?EA888单管单涡，宝马现在都是双管单涡没出4S店让他们加了一口，貌似每辆车都少那么一口，一汽大众全系，验车时候看的36辆大众倒车影像怎么不一同显示倒车雷达跟倒车影像，有时候听到声音却不知道是那边大鹏展翅能开的们都开了，国家惯例???钥匙，来个精华，来个车主认证吧，谢谢版主
-1|20161102142415|560|2479|小弟过年想买手豪的可是手豪的没导航啊
-1|20161102142415|560|2480|那些朋友买的是自己装上面那个地方还是店里要他送一体机的啊
-1|20161102142415|560|2481|知道的朋友告诉下谢谢了
-1|20161102142415|560|2482|在这给大家拜年了
-1|20161102142415|561|2483|我的新车子
-1|20161102142415|562|2484|先和大伙拜个年，问声好
-1|20161102142415|562|2485|?去之前，正好吃好午饭回家，打开电脑，汽车之家是每天必逛，那怕春节休假，对于新车，或者说换车一直都非常有想法，但是一直是想想，逛逛汽车之家，近几日对于4S的向往，特别的想
-1|20161102142415|562|2486|大家都会注意到，每到过年的时候，村里，镇上，小区里一下子会多了很多新上牌和未上牌的新车，这对于我这个从小和车子生活在一起的80后，很有感触从大2考出驾照后来毕业，一直很幸运，有车摸，从开始的中兴皮卡，到09年圣诞时候买了1.5的手动雨燕，那叫一个开心，满足，眨眼间，到13年了，雨燕伴随着我走了近7W公里了，非常信任的忠实伙伴，真的，到现在也是，花七万多能买这车，值
-1|20161102142415|562|2487|说了一大堆不相干的事，说说今天去4S的事，下午近14点了，一时兴起和老婆说起，一拍即合，先致电铃木，问凯泽西有无样车，没有，问意大利博悦，也没有，后来看到汽车之家的首页3008广告，致电标致，结果，结果就到4S了，同时去看了菲亚特500，LP的大爱啊正月初三去4S，有值班的挺好了，原本以为看车人挺多，结果就一家三口，算是准车主了
-1|20161102142415|562|2488|我走马观花的逛了一圈，随后就盯着3008看，展厅的是1.6T顶配，漂亮，真心的，能上得了我眼的车，真心不多（有点吹牛，哈哈）得出一个结论，这虽然高速公路不收费，但怎么得来回也一百多公里，这一趟来值了，值得一看，大伙仔细观察细节，就会爱上法国车，准确的是PSA旗下俩牌子，门拉手带浮雕，第一次见吧，手套箱侧开，又深不见底，少见吧，顶配才有的驾驶模式调节旋钮少见吧（有没有用是一回事，但人家至少用心了）分段式的后备箱，那叫一个实用（可以想象如果整扇后备箱门往下拉，还是需要费点力气的），虽然这设计算是多开扇门，多使用了密封条意味着多一道缝隙还有一个标志性的PSA旗下很多款车的设计，那就是大面积的前风挡，这会给整个驾驶舱感觉给人一种放松的状态，大家开车久了的朋友肯定有一种感觉，视线好的车开着轻松说说驾驶舱和后排座椅以及后备箱空间，首先说驾驶舱座椅，对于我和我LP这样比较瘦小的，包裹不包裹性感觉不是很大，但是坐着首先有一种放松的感觉，为什么
-1|20161102142415|562|2489|可以用跟帖的方式提问后排座椅得益于前驱的设计，后排的中间位置是平的，这很吸引人，又有空调出风口，后排坐两人很舒服，坐三人，只要体重不超过400斤，应该不至于很挤，后排座椅的直觉横宽比昊锐宽，坐垫的长度也就是大腿支撑的长度感觉比奔驰E国产第一批的长（12款后半年的坐垫加长3CM）
-1|20161102142415|562|2490|但是忘记观察后排靠背的角度是否能调节后备箱，打开的第一感觉，感觉高度不高，原因是底下有隔层，隔层下又超过10CM深度的储物层，但就是这个设计，感觉非常实用，后排座椅放倒后更是（虽然谈不上大，毕竟长度摆在那里，但能够满足日常使用）其实看到实车后还是很惊艳的，有很多细节，感觉到非常的用心没看过实车，或者说看过实车后想对比什么车的话，可以跟帖的方式提问，在下在什么车都卖的二级经销商干过一段时间，而且自99年到至今发布上市的相关车辆信息及评测的纸面资料都有，也不像很多选择欧美系车主一样对日系的排斥，说到这里，想到一款车，丰田的逸致，EZ，看过3008，觉得也算是竞争对手之一吧，包括途安（再次告诫广大车友，别太迷大众，尤其国产大众）LP抗议了，近2点了，大晚上的，脑子有点乱，详情请跟帖吧
-1|20161102142415|563|2491|如题，因为我贴了地胶，看不出是哪里來的水，有类似情况的兄弟吗?知道咋回事不?
-1|20161102142415|564|2492|1挡换2挡时候，有震动感觉求指教，小3什么时候换挡最好
-1|20161102142415|565|2493|给大家拜个晚年~
-1|20161102142415|565|2494|小弟87的，纯屌丝一枚，去年6.1领的证，二五妹（2.5出生，农历12月25）一周前出生
-1|20161102142415|565|2495|与选车相关地事~
-1|20161102142415|565|2496|1.大学时喜欢马6，做梦都想，现在想来真是亮瞎了狗眼~
-1|20161102142415|565|2497|2.科鲁兹刚上市，也蛮喜欢的，后来兄弟结婚时老婆陪嫁一辆，他说肉肉还是肉，就是硬条的很~
-1|20161102142415|565|2498|这边老人迷信，不喜欢雪佛兰的标，放弃~
-1|20161102142415|565|2499|3.工作了，又看上了起亚小福，小5想也没敢想，后来同事买了小福P版，请教了下，就是车子轻了点，4AT不给力，空间么也就只能凑合~
-1|20161102142415|565|2500|4.同事买了550，师弟正好也有一辆，稳倒是挺稳，仪表盘很具科技感，可车太重，整一铁王八，油老虎，遂不考虑~
-1|20161102142415|565|2501|5.接下来是纠结最久的标致408，总得都挺喜欢，就是看着有点小窄，配置都还不错，上海优惠还是大大地有，但是在我结婚前一天，我一兄弟打电话和我说他定了408他爹508，这让我情何以堪啊，遂放弃~
-1|20161102142415|565|2502|6.1月老姐提了新福克斯，开了一把，双离合真不错，提速杠杠的，感觉速度是直线上去的，丝毫没顿挫，但是要命的是看不到车头，只能看到引擎盖上的两黑点，我问这车还怎么开啊，车头看不到，距离不好判断，路上跟车保持距离还行，停车要死人的，她说看技术了，习惯久好了
-1|20161102142415|565|2503|但是年三十，她停车时把小福的牙给撞了，注定的悲剧还时发生额~
-1|20161102142415|565|2504|7.说说小5，在看上面那些车时，心中流泪，因为本屌米钱，路上看见总是忍不住对老婆说，哇，K5诶~
-1|20161102142415|565|2505|后来老婆听烦了不让我说，哎~
-1|20161102142415|565|2506|只能看见了心中默默流口水摸眼泪了~
-1|20161102142415|565|2507|自女儿出生后，生活就感觉变了很多，过年走亲戚，老爸被亲戚们洗脑，中间不知道扯了多少乱七八糟的，我也没当回事，因为我不在，第二天我被叫过去吃饭，被灌了不少酒，哎，苦不堪言啊，最后老头子答应赞助16W，K5就K5，爽啊，爽啊~
-1|20161102142415|565|2508|目的达到，立马借故溜号，不然到了晚上不被那些变态大叔给弄死啊~
-1|20161102142415|565|2509|求大神指点：1.4月，是在昆山定还是苏州还是上海划算
-1|20161102142415|565|2510|2.优惠多少可以出手，预算18W，D版能搞定嘛
-1|20161102142415|565|2511|3.关于导航，如果送能能不直接折现，自己装纽曼车Pad，车Pad+倒车影像+胎压检测一共要多少米呀~
-1|20161102142415|565|2512|以上还请赐教~
-1|20161102142415|566|2513|感觉那些多写的，不写价格的，没有详细说明毛病的都是托
-1|20161102142415|566|2514|因为想买的第一想知道价格，在就是车的毛病
-1|20161102142415|566|2515|托们请你们给我们一片净土吧
-1|20161102142415|567|2516|本人身高180能坐在前后排吗
-1|20161102142415|567|2517|K2的空间怎样………
-1|20161102142415|568|2518|????????2012年8月底提车至今5个多月，跑了13000+公里，下边上图取精
-1|20161102142415|568|2519|前脸侧面右前45°左前45°右后45°左后45°大屁股瑞纳前展翅后展翅博士眼海南瑞纳车友会黑顶＋海豚鳍黑顶海豚鳍愤怒的小鸟一对前迎宾踏板后迎宾踏板后排空间沙发抽纸中控全景中控左出风口好看自发光仪表（索赔后的新表）镶水钻CD香水+小狗香水装饰奶牛小狗小狗特写右出风口后视镜点烟器+12V电源口手动-三宝....你懂的手动-必需品带套-手刹按键-大家都知道是干啥的X宝买的-谁用谁知道头枕CD包年检+保险钥匙认证的宝贝
-1|20161102142415|568|2520|——————————————————————————————————————————————————————————————————————————————————————————————————————————————————版主可以射精了
-1|20161102142415|568|2521|呵呵?????????????????????下面是一些该车过程的细节图CD红光改白光夜晚效果图开始贴黑顶洒水黑膜（车友会-大大）民间高手（61）群里的大师傅开工了...太有型了他们很认真为我的小白服务也很专业吹吹才健康做工很细大大也非常给力前面快吹好了吹边角黑了很快到后面了这个洞减大了一点第一次贴??那么好??非常感谢他们贴好了大灯升级博士6000K+天使眼+3000K雾灯一边好了比原车煤油灯亮多了?天使眼不是一般的亮装铁将军震动感应器6000+公里时仪表坏了索赔的新仪表改自发光仪表海南福山咖啡车友聚会-下午茶去海边搞海货海鱼很大地方小不好摆阵将就一下随便排了知道我在哪里吗
-1|20161102142415|568|2522|瑞纳车库海鲜晚餐大鱼大肉膏蟹吃饱喝足-走起回家
-1|20161102142415|568|2523|@#￥%……&*???版主别忘了射精
-1|20161102142415|569|2524|谢谢你们给点意见
-1|20161102142415|570|2525|13年购车还有木有
-1|20161102142415|570|2526|延保需整车在4s保养还是只dsg在4s保养就可以
-1|20161102142415|570|2527|本人还不是cc车主，打算在13款上市前出手，最近关注cc
-1|20161102142415|570|2528|论坛里一片和谐啊，难道cc这么神一点问题也没有
-1|20161102142415|570|2529|手机发帖不容易，求大婶及各位cc车主解答，小弟在这给大家拜个晚年，祝tx们在新的一年里身体健康，工作顺利
-1|20161102142415|570|2530|惯例车托车黑死全家
-1|20161102142415|571|2531|走烂路刮坏了，没穿
-1|20161102142415|571|2532|换一个要多少钱啊
-1|20161102142415|571|2533|要是换的话麻烦吗
-1|20161102142415|571|2534|要拆整个排气管吗
-1|20161102142415|572|2535|各位朋友新年好，恭祝大家新年发财身体好
-1|20161102142415|572|2536|???发这个帖子，90%以上是因为受到了“魔眼神鹰”老大最近那个帖子的刺激，叫什么《各位GX7论坛的兄弟们，再见了，白白了》
-1|20161102142415|572|2537|过年前还发个和大家拜拜的帖子吓我们一跳，信不信我带上一群友仔去你家胡吃海喝，直接把你吃成穷人
-1|20161102142415|572|2538|?进入正题——各位，谁以为我是标题党那你就错了，我买GX7的想法真的改变了
-1|20161102142415|572|2539|?原因如下：???（一）去4S试驾2.0时，销售经理随口说了一句：南宁卖出去的GX7最多是金，其次是白，加起来超过90%，黑色少，灰、银更少
-1|20161102142415|572|2540|???嗯，这个颜色嘛，看来白金是主流，可是在生活中被迫随大流的次数太多了，实在不想连买车都随大流啊
-1|20161102142415|572|2541|???（二）前几天一位车友在回帖中幽了一默：好像金色都快成街车了
-1|20161102142415|572|2542|这句话也让我若有所悟
-1|20161102142415|572|2543|???（三）老婆一再嘀咕，说她不喜欢金色，白色她又觉得不耐脏
-1|20161102142415|572|2544|我考虑了一下，既然牌子、排量、配置都由我定，一家之主的面子赚得足足的，至少颜色要考虑半边天的感受吧
-1|20161102142415|572|2545|???我之前是最看好金色GX7的，因为耐看还耐脏，可现在真的有点蒙，小七除了金色和白色，黑、灰、银的优缺点在哪里
-1|20161102142415|572|2546|哪个颜色好看又耐脏
-1|20161102142415|572|2547|大家对此有什么好看法，请朋友们尤其是有使用心得的车主畅所欲言，多提宝贵的建设性意见
-1|20161102142415|572|2548|兄弟在此拜谢各位赐教啦
